,10-Year Breakeven Inflation Rate,5-Year Breakeven Inflation Rate,Market Yield on U.S. Treasury Securities at 10-Year Constant Maturity,Market Yield on U.S. Treasury Securities at 5-Year Constant Maturity,Market Yield on U.S. Treasury Securities at 2-Year Constant Maturity,Moodys Seasoned Aaa Corporate Bond Yield,Moodys Seasoned Baa Corporate Bond Yield,Unemployment Rate,S&P/Case-Shiller U.S. National Home Price Index,Export Price Index (End Use),Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,Median Consumer Price Index,Personal Consumption Expenditures,Total Public Construction Spending: Highway and Street in the United States,Total Private Construction Spending: Commercial in the United States,Population,Reserves of Depository Institutions: Total,Producer Price Index by Commodity: All Commodities,Real Disposable Personal Income,Personal Saving Rate,M1,M2,Real Disposable Personal Income: Per Capita,University of Michigan: Consumer Sentiment,S&P/Case-Shiller 20-City Composite Home Price Index,Total Vehicle Sales,Equity Market Volatility Tracker: Overall,Industrial Production: Total Index,Total Reserves excluding Gold for United States,Leading Indicators OECD: Reference series: Gross Domestic Product (GDP): Normalised for the United States,Global Economic Policy Uncertainty Index: PPP-Adjusted GDP,U.S. Dollars to Euro Spot Exchange Rate,U.S. Dollars to U.K. Pound Sterling Spot Exchange Rate,"Securities in Bank Credit, All Commercial Banks","Consumer Loans, All Commercial Banks","Total Assets, All Commercial Banks","Bank Credit, All Commercial Banks","Trade Balance: Goods and Services, Balance of Payments Basis",Brave-Butters-Kelley Real Gross Domestic Product,Index of Global Real Economic Activity,Passenger Car Registrations in United States
2017-10-08,1.86,1.73,2.36,1.98,1.55,3.6,4.32,4.2,195.114,124.0,246.626,2.4249630240346502,13394.8,92395.0,-0.7,327528.0,2310.9,194.9,14062.7,7.4,3606.3,13777.4,42936.0,100.7,203.387731393164,18.334,12.16597,100.988,111590766756.134,100.026708369073,153.2623705,1.1755,1.3202,3387.4531,5.0,2.8,3.3,-41650.0,4.354575348282066,-5.6918302,82.3409501595951
2017-10-09,1.86,1.73,2.36,1.98,1.55,3.6,4.32,4.2,195.114,124.0,246.626,2.4249630240346502,13394.8,92395.0,-0.7,327528.0,2310.9,194.9,14062.7,7.4,3606.3,13777.4,42936.0,100.7,203.387731393164,18.334,12.16597,100.988,111590766756.134,100.026708369073,153.2623705,1.1755,1.3202,3387.4531,5.0,2.8,3.3,-41650.0,4.354575348282066,-5.6918302,82.3409501595951
2017-10-10,1.86,1.73,2.36,1.98,1.55,3.6,4.32,4.2,195.114,124.0,246.626,2.4249630240346502,13394.8,92395.0,-0.7,327528.0,2310.9,194.9,14062.7,7.4,3606.3,13777.4,42936.0,100.7,203.387731393164,18.334,12.16597,100.988,111590766756.134,100.026708369073,153.2623705,1.1755,1.3202,3387.4531,5.0,2.8,3.3,-41650.0,4.354575348282066,-5.6918302,82.3409501595951
2017-10-11,1.86,1.73,2.36,1.98,1.55,3.6,4.32,4.2,195.114,124.0,246.626,2.4249630240346502,13394.8,92395.0,-0.7,327528.0,2310.9,194.9,14062.7,7.4,3606.3,13777.4,42936.0,100.7,203.387731393164,18.334,12.16597,100.988,111590766756.134,100.026708369073,153.2623705,1.1755,1.3202,3387.4531,5.0,2.8,3.3,-41650.0,4.354575348282066,-5.6918302,82.3409501595951
2017-10-12,1.86,1.73,2.36,1.98,1.55,3.6,4.32,4.2,195.114,124.0,246.626,2.4249630240346502,13394.8,92395.0,-0.7,327528.0,2310.9,194.9,14062.7,7.4,3606.3,13777.4,42936.0,100.7,203.387731393164,18.334,12.16597,100.988,111590766756.134,100.026708369073,153.2623705,1.1755,1.3202,3387.4531,5.0,2.8,3.3,-41650.0,4.354575348282066,-5.6918302,82.3409501595951
2017-10-13,1.86,1.73,2.36,1.98,1.55,3.6,4.32,4.2,195.114,124.0,246.626,2.4249630240346502,13394.8,92395.0,-0.7,327528.0,2310.9,194.9,14062.7,7.4,3606.3,13777.4,42936.0,100.7,203.387731393164,18.334,12.16597,100.988,111590766756.134,100.026708369073,153.2623705,1.1755,1.3202,3387.4531,5.0,2.8,3.3,-41650.0,4.354575348282066,-5.6918302,82.3409501595951
2017-10-14,1.86,1.73,2.36,1.98,1.55,3.6,4.32,4.2,195.114,124.0,246.626,2.4249630240346502,13394.8,92395.0,-0.7,327528.0,2310.9,194.9,14062.7,7.4,3606.3,13777.4,42936.0,100.7,203.387731393164,18.334,12.16597,100.988,111590766756.134,100.026708369073,153.2623705,1.1755,1.3202,3387.4531,5.0,2.8,3.3,-41650.0,4.354575348282066,-5.6918302,82.3409501595951
2017-10-15,1.86,1.73,2.36,1.98,1.55,3.6,4.32,4.2,195.114,124.0,246.626,2.4249630240346502,13394.8,92395.0,-0.7,327528.0,2310.9,194.9,14062.7,7.4,3606.3,13777.4,42936.0,100.7,203.387731393164,18.334,12.16597,100.988,111590766756.134,100.026708369073,153.2623705,1.1755,1.3202,3387.4531,5.0,2.8,3.3,-41650.0,4.354575348282066,-5.6918302,82.3409501595951
2017-10-16,1.86,1.73,2.36,1.98,1.55,3.6,4.32,4.2,195.114,124.0,246.626,2.4249630240346502,13394.8,92395.0,-0.7,327528.0,2310.9,194.9,14062.7,7.4,3606.3,13777.4,42936.0,100.7,203.387731393164,18.334,12.16597,100.988,111590766756.134,100.026708369073,153.2623705,1.1755,1.3202,3387.4531,5.0,2.8,3.3,-41650.0,4.354575348282066,-5.6918302,82.3409501595951
2017-10-17,1.86,1.73,2.36,1.98,1.55,3.6,4.32,4.2,195.114,124.0,246.626,2.4249630240346502,13394.8,92395.0,-0.7,327528.0,2310.9,194.9,14062.7,7.4,3606.3,13777.4,42936.0,100.7,203.387731393164,18.334,12.16597,100.988,111590766756.134,100.026708369073,153.2623705,1.1755,1.3202,3387.4531,5.0,2.8,3.3,-41650.0,4.354575348282066,-5.6918302,82.3409501595951
2017-10-18,1.86,1.73,2.36,1.98,1.55,3.6,4.32,4.2,195.114,124.0,246.626,2.4249630240346502,13394.8,92395.0,-0.7,327528.0,2310.9,194.9,14062.7,7.4,3606.3,13777.4,42936.0,100.7,203.387731393164,18.334,12.16597,100.988,111590766756.134,100.026708369073,153.2623705,1.1755,1.3202,3387.4531,5.0,2.8,3.3,-41650.0,4.354575348282066,-5.6918302,82.3409501595951
2017-10-19,1.86,1.73,2.36,1.98,1.55,3.6,4.32,4.2,195.114,124.0,246.626,2.4249630240346502,13394.8,92395.0,-0.7,327528.0,2310.9,194.9,14062.7,7.4,3606.3,13777.4,42936.0,100.7,203.387731393164,18.334,12.16597,100.988,111590766756.134,100.026708369073,153.2623705,1.1755,1.3202,3387.4531,5.0,2.8,3.3,-41650.0,4.354575348282066,-5.6918302,82.3409501595951
2017-10-20,1.86,1.73,2.36,1.98,1.55,3.6,4.32,4.2,195.114,124.0,246.626,2.4249630240346502,13394.8,92395.0,-0.7,327528.0,2310.9,194.9,14062.7,7.4,3606.3,13777.4,42936.0,100.7,203.387731393164,18.334,12.16597,100.988,111590766756.134,100.026708369073,153.2623705,1.1755,1.3202,3387.4531,5.0,2.8,3.3,-41650.0,4.354575348282066,-5.6918302,82.3409501595951
2017-10-21,1.86,1.73,2.36,1.98,1.55,3.6,4.32,4.2,195.114,124.0,246.626,2.4249630240346502,13394.8,92395.0,-0.7,327528.0,2310.9,194.9,14062.7,7.4,3606.3,13777.4,42936.0,100.7,203.387731393164,18.334,12.16597,100.988,111590766756.134,100.026708369073,153.2623705,1.1755,1.3202,3387.4531,5.0,2.8,3.3,-41650.0,4.354575348282066,-5.6918302,82.3409501595951
2017-10-22,1.86,1.73,2.36,1.98,1.55,3.6,4.32,4.2,195.114,124.0,246.626,2.4249630240346502,13394.8,92395.0,-0.7,327528.0,2310.9,194.9,14062.7,7.4,3606.3,13777.4,42936.0,100.7,203.387731393164,18.334,12.16597,100.988,111590766756.134,100.026708369073,153.2623705,1.1755,1.3202,3387.4531,5.0,2.8,3.3,-41650.0,4.354575348282066,-5.6918302,82.3409501595951
2017-10-23,1.86,1.73,2.36,1.98,1.55,3.6,4.32,4.2,195.114,124.0,246.626,2.4249630240346502,13394.8,92395.0,-0.7,327528.0,2310.9,194.9,14062.7,7.4,3606.3,13777.4,42936.0,100.7,203.387731393164,18.334,12.16597,100.988,111590766756.134,100.026708369073,153.2623705,1.1755,1.3202,3387.4531,5.0,2.8,3.3,-41650.0,4.354575348282066,-5.6918302,82.3409501595951
2017-10-24,1.86,1.73,2.36,1.98,1.55,3.6,4.32,4.2,195.114,124.0,246.626,2.4249630240346502,13394.8,92395.0,-0.7,327528.0,2310.9,194.9,14062.7,7.4,3606.3,13777.4,42936.0,100.7,203.387731393164,18.334,12.16597,100.988,111590766756.134,100.026708369073,153.2623705,1.1755,1.3202,3387.4531,5.0,2.8,3.3,-41650.0,4.354575348282066,-5.6918302,82.3409501595951
2017-10-25,1.86,1.73,2.36,1.98,1.55,3.6,4.32,4.2,195.114,124.0,246.626,2.4249630240346502,13394.8,92395.0,-0.7,327528.0,2310.9,194.9,14062.7,7.4,3606.3,13777.4,42936.0,100.7,203.387731393164,18.334,12.16597,100.988,111590766756.134,100.026708369073,153.2623705,1.1755,1.3202,3387.4531,5.0,2.8,3.3,-41650.0,4.354575348282066,-5.6918302,82.3409501595951
2017-10-26,1.86,1.73,2.36,1.98,1.55,3.6,4.32,4.2,195.114,124.0,246.626,2.4249630240346502,13394.8,92395.0,-0.7,327528.0,2310.9,194.9,14062.7,7.4,3606.3,13777.4,42936.0,100.7,203.387731393164,18.334,12.16597,100.988,111590766756.134,100.026708369073,153.2623705,1.1755,1.3202,3387.4531,5.0,2.8,3.3,-41650.0,4.354575348282066,-5.6918302,82.3409501595951
2017-10-27,1.86,1.73,2.36,1.98,1.55,3.6,4.32,4.2,195.114,124.0,246.626,2.4249630240346502,13394.8,92395.0,-0.7,327528.0,2310.9,194.9,14062.7,7.4,3606.3,13777.4,42936.0,100.7,203.387731393164,18.334,12.16597,100.988,111590766756.134,100.026708369073,153.2623705,1.1755,1.3202,3387.4531,5.0,2.8,3.3,-41650.0,4.354575348282066,-5.6918302,82.3409501595951
2017-10-28,1.86,1.73,2.36,1.98,1.55,3.6,4.32,4.2,195.114,124.0,246.626,2.4249630240346502,13394.8,92395.0,-0.7,327528.0,2310.9,194.9,14062.7,7.4,3606.3,13777.4,42936.0,100.7,203.387731393164,18.334,12.16597,100.988,111590766756.134,100.026708369073,153.2623705,1.1755,1.3202,3387.4531,5.0,2.8,3.3,-41650.0,4.354575348282066,-5.6918302,82.3409501595951
2017-10-29,1.86,1.73,2.36,1.98,1.55,3.6,4.32,4.2,195.114,124.0,246.626,2.4249630240346502,13394.8,92395.0,-0.7,327528.0,2310.9,194.9,14062.7,7.4,3606.3,13777.4,42936.0,100.7,203.387731393164,18.334,12.16597,100.988,111590766756.134,100.026708369073,153.2623705,1.1755,1.3202,3387.4531,5.0,2.8,3.3,-41650.0,4.354575348282066,-5.6918302,82.3409501595951
2017-10-30,1.86,1.73,2.36,1.98,1.55,3.6,4.32,4.2,195.114,124.0,246.626,2.4249630240346502,13394.8,92395.0,-0.7,327528.0,2310.9,194.9,14062.7,7.4,3606.3,13777.4,42936.0,100.7,203.387731393164,18.334,12.16597,100.988,111590766756.134,100.026708369073,153.2623705,1.1755,1.3202,3387.4531,5.0,2.8,3.3,-41650.0,4.354575348282066,-5.6918302,82.3409501595951
2017-10-31,1.86,1.73,2.36,1.98,1.55,3.6,4.32,4.2,195.114,124.0,246.626,2.4249630240346502,13394.8,92395.0,-0.7,327528.0,2310.9,194.9,14062.7,7.4,3606.3,13777.4,42936.0,100.7,203.387731393164,18.334,12.16597,100.988,111590766756.134,100.026708369073,153.2623705,1.1755,1.3202,3387.4531,5.0,2.8,3.3,-41650.0,4.354575348282066,-5.6918302,82.3409501595951
2017-11-01,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-02,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-03,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-04,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-05,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-06,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-07,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-08,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-09,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-10,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-11,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-12,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-13,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-14,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-15,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-16,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-17,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-18,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-19,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-20,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-21,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-22,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-23,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-24,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-25,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-26,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-27,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-28,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-29,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-11-30,1.85,1.75,2.35,2.05,1.7,3.57,4.27,4.2,195.48,124.6,247.284,2.42039295861358,13495.7,89151.0,0.6,327699.0,2378.3,195.9,14078.4,7.0,3631.0,13804.1,42961.0,98.5,204.607269417638,17.914,15.36321,101.273,112387596779.952,100.113928365248,160.1511743,1.1743,1.3217,3399.4615,7.3,4.1,2.5,-44045.0,3.6275724143201304,-7.8622278,79.8901826134996
2017-12-01,1.9,1.76,2.4,2.18,1.84,3.51,4.22,4.1,195.875,124.7,247.805,2.95574718908234,13601.8,88194.0,1.6,327848.0,2309.8,196.3,14111.5,6.6,3610.6,13852.3,43043.0,95.9,205.740247776464,17.801,18.27329,101.3696,112251905534.783,100.199049195928,154.3705754,1.1836,1.3404,3433.3956,4.7,3.0,3.6,-45868.0,2.883358867475817,2.8294267,76.2973616587006
2017-12-02,1.9,1.76,2.4,2.18,1.84,3.51,4.22,4.1,195.875,124.7,247.805,2.95574718908234,13601.8,88194.0,1.6,327848.0,2309.8,196.3,14111.5,6.6,3610.6,13852.3,43043.0,95.9,205.740247776464,17.801,18.27329,101.3696,112251905534.783,100.199049195928,154.3705754,1.1836,1.3404,3433.3956,4.7,3.0,3.6,-45868.0,2.883358867475817,2.8294267,76.2973616587006
2017-12-03,1.9,1.76,2.4,2.18,1.84,3.51,4.22,4.1,195.875,124.7,247.805,2.95574718908234,13601.8,88194.0,1.6,327848.0,2309.8,196.3,14111.5,6.6,3610.6,13852.3,43043.0,95.9,205.740247776464,17.801,18.27329,101.3696,112251905534.783,100.199049195928,154.3705754,1.1836,1.3404,3433.3956,4.7,3.0,3.6,-45868.0,2.883358867475817,2.8294267,76.2973616587006
2017-12-04,1.9,1.76,2.4,2.18,1.84,3.51,4.22,4.1,195.875,124.7,247.805,2.95574718908234,13601.8,88194.0,1.6,327848.0,2309.8,196.3,14111.5,6.6,3610.6,13852.3,43043.0,95.9,205.740247776464,17.801,18.27329,101.3696,112251905534.783,100.199049195928,154.3705754,1.1836,1.3404,3433.3956,4.7,3.0,3.6,-45868.0,2.883358867475817,2.8294267,76.2973616587006
2017-12-05,1.9,1.76,2.4,2.18,1.84,3.51,4.22,4.1,195.875,124.7,247.805,2.95574718908234,13601.8,88194.0,1.6,327848.0,2309.8,196.3,14111.5,6.6,3610.6,13852.3,43043.0,95.9,205.740247776464,17.801,18.27329,101.3696,112251905534.783,100.199049195928,154.3705754,1.1836,1.3404,3433.3956,4.7,3.0,3.6,-45868.0,2.883358867475817,2.8294267,76.2973616587006
2017-12-06,1.9,1.76,2.4,2.18,1.84,3.51,4.22,4.1,195.875,124.7,247.805,2.95574718908234,13601.8,88194.0,1.6,327848.0,2309.8,196.3,14111.5,6.6,3610.6,13852.3,43043.0,95.9,205.740247776464,17.801,18.27329,101.3696,112251905534.783,100.199049195928,154.3705754,1.1836,1.3404,3433.3956,4.7,3.0,3.6,-45868.0,2.883358867475817,2.8294267,76.2973616587006
2017-12-07,1.9,1.76,2.4,2.18,1.84,3.51,4.22,4.1,195.875,124.7,247.805,2.95574718908234,13601.8,88194.0,1.6,327848.0,2309.8,196.3,14111.5,6.6,3610.6,13852.3,43043.0,95.9,205.740247776464,17.801,18.27329,101.3696,112251905534.783,100.199049195928,154.3705754,1.1836,1.3404,3433.3956,4.7,3.0,3.6,-45868.0,2.883358867475817,2.8294267,76.2973616587006
2017-12-08,1.9,1.76,2.4,2.18,1.84,3.51,4.22,4.1,195.875,124.7,247.805,2.95574718908234,13601.8,88194.0,1.6,327848.0,2309.8,196.3,14111.5,6.6,3610.6,13852.3,43043.0,95.9,205.740247776464,17.801,18.27329,101.3696,112251905534.783,100.199049195928,154.3705754,1.1836,1.3404,3433.3956,4.7,3.0,3.6,-45868.0,2.883358867475817,2.8294267,76.2973616587006
